2025-07-03T17:35:55.707+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'inventoryRequestService'
2025-07-03T17:35:55.707+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'inventoryRequestRepository'
2025-07-03T17:35:55.709+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.named-queries#9'
2025-07-03T17:35:55.711+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.InventoryRequestRepository.fragments#0'
2025-07-03T17:35:55.713+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.713+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Initializing repository instance for com.example.HospitalManagment.repository.InventoryRequestRepository…
2025-07-03T17:35:55.713+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.716+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query InventoryRequest.findAllInventoryRequest.count
2025-07-03T17:35:55.716+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.723+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query InventoryRequest.findInventoryRequestByDoctorEntity.count
2025-07-03T17:35:55.724+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.726+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query InventoryRequest.findInventoryRequestByNurseEntity.count
2025-07-03T17:35:55.739+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.742+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query InventoryRequest.findInventoryRequestByPatientEntity.count
2025-07-03T17:35:55.742+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.746+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Finished creation of repository instance for com.example.HospitalManagment.repository.InventoryRequestRepository.
2025-07-03T17:35:55.751+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestService' via constructor to bean named 'inventoryRequestRepository'
2025-07-03T17:35:55.752+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestService' via constructor to bean named 'doctorRepository'
2025-07-03T17:35:55.752+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestService' via constructor to bean named 'nurseRepository'
2025-07-03T17:35:55.752+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestService' via constructor to bean named 'patientRepository'
2025-07-03T17:35:55.753+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestService' via constructor to bean named 'inventoryRepository'
2025-07-03T17:35:55.753+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'inventoryRequestController' via constructor to bean named 'inventoryRequestService'
2025-07-03T17:35:55.754+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'nurseController'
2025-07-03T17:35:55.755+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'nurseController' via constructor to bean named 'nurseService'
2025-07-03T17:35:55.756+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'patientController'
2025-07-03T17:35:55.761+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'patientService'
2025-07-03T17:35:55.763+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'roomRepository'
2025-07-03T17:35:55.764+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'patientRepository'
2025-07-03T17:35:55.764+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'cityRepository'
2025-07-03T17:35:55.764+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'emailService'
2025-07-03T17:35:55.764+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'appointmentRepository'
2025-07-03T17:35:55.765+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientService' via constructor to bean named 'diagnosisRepository'
2025-07-03T17:35:55.766+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'patientService'
2025-07-03T17:35:55.768+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'roomController'
2025-07-03T17:35:55.770+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'roomService'
2025-07-03T17:35:55.771+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'roomService' via constructor to bean named 'roomRepository'
2025-07-03T17:35:55.771+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'roomService' via constructor to bean named 'departamentRepository'
2025-07-03T17:35:55.772+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'roomController' via constructor to bean named 'roomService'
2025-07-03T17:35:55.774+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'userController'
2025-07-03T17:35:55.777+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'userService'
2025-07-03T17:35:55.783+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'roleRepository'
2025-07-03T17:35:55.784+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.named-queries#7'
2025-07-03T17:35:55.786+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.RoleRepository.fragments#0'
2025-07-03T17:35:55.788+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.788+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Initializing repository instance for com.example.HospitalManagment.repository.RoleRepository…
2025-07-03T17:35:55.788+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.790+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Looking up named query Role.findByName
2025-07-03T17:35:55.790+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query Role.findByName
2025-07-03T17:35:55.791+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.794+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Finished creation of repository instance for com.example.HospitalManagment.repository.RoleRepository.
2025-07-03T17:35:55.799+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'passwordEncoder'
2025-07-03T17:35:55.799+02:00  INFO 15616 --- [HospitalManagmet] [main] c.e.H.security.config.ApplicationConfig  : Configured BCryptPasswordEncoder
2025-07-03T17:35:55.802+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'nativeQueryRepository'
2025-07-03T17:35:55.803+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaSharedEM_AWC_entityManagerFactory'
2025-07-03T17:35:55.808+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'nativeQueryRepository' via constructor to bean named 'jpaSharedEM_AWC_entityManagerFactory'
2025-07-03T17:35:55.825+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'userRepository'
2025-07-03T17:35:55.826+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'roleRepository'
2025-07-03T17:35:55.826+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'passwordEncoder'
2025-07-03T17:35:55.826+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'jwtService'
2025-07-03T17:35:55.826+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'nativeQueryRepository'
2025-07-03T17:35:55.826+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'doctorService'
2025-07-03T17:35:55.827+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'patientService'
2025-07-03T17:35:55.827+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userService' via constructor to bean named 'nurseService'
2025-07-03T17:35:55.829+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationService'
2025-07-03T17:35:55.830+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationManager'
2025-07-03T17:35:55.831+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration'
2025-07-03T17:35:55.833+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'enableGlobalAuthenticationAutowiredConfigurer'
2025-07-03T17:35:55.834+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'enableGlobalAuthenticationAutowiredConfigurer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d3d101b'
2025-07-03T17:35:55.836+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'initializeUserDetailsBeanManagerConfigurer'
2025-07-03T17:35:55.836+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'initializeUserDetailsBeanManagerConfigurer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d3d101b'
2025-07-03T17:35:55.837+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'initializeAuthenticationProviderBeanManagerConfigurer'
2025-07-03T17:35:55.838+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'initializeAuthenticationProviderBeanManagerConfigurer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d3d101b'
2025-07-03T17:35:55.839+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'objectPostProcessor'
2025-07-03T17:35:55.840+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration'
2025-07-03T17:35:55.841+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'objectPostProcessor' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3bcbb589'
2025-07-03T17:35:55.843+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationManager' via factory method to bean named 'org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration'
2025-07-03T17:35:55.843+02:00  INFO 15616 --- [HospitalManagmet] [main] c.e.H.security.config.ApplicationConfig  : Configured AuthenticationManager
2025-07-03T17:35:55.843+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationManagerBuilder'
2025-07-03T17:35:55.844+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationManagerBuilder' via factory method to bean named 'objectPostProcessor'
2025-07-03T17:35:55.844+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationManagerBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d3d101b'
2025-07-03T17:35:55.845+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationEventPublisher'
2025-07-03T17:35:55.845+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityAutoConfiguration'
2025-07-03T17:35:55.847+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationEventPublisher' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d3d101b'
2025-07-03T17:35:55.859+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'securityConfiguration'
2025-07-03T17:35:55.860+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationProvider'
2025-07-03T17:35:55.875+02:00  INFO 15616 --- [HospitalManagmet] [main] c.e.H.security.config.ApplicationConfig  : Configured DaoAuthenticationProvider
2025-07-03T17:35:55.878+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jwtAuthenticationEntryPoint'
2025-07-03T17:35:55.879+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'securityConfiguration' via constructor to bean named 'jwtAuthenticationFilter'
2025-07-03T17:35:55.879+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'securityConfiguration' via constructor to bean named 'authenticationProvider'
2025-07-03T17:35:55.879+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'securityConfiguration' via constructor to bean named 'jwtAuthenticationEntryPoint'
2025-07-03T17:35:55.883+02:00  INFO 15616 --- [HospitalManagmet] [main] eAuthenticationProviderManagerConfigurer : Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
2025-07-03T17:35:55.883+02:00  WARN 15616 --- [HospitalManagmet] [main] r$InitializeUserDetailsManagerConfigurer : Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used for username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider.
2025-07-03T17:35:55.885+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationService' via constructor to bean named 'userRepository'
2025-07-03T17:35:55.886+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationService' via constructor to bean named 'jwtService'
2025-07-03T17:35:55.886+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationService' via constructor to bean named 'authenticationManager'
2025-07-03T17:35:55.887+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userController' via constructor to bean named 'userService'
2025-07-03T17:35:55.887+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'userController' via constructor to bean named 'authenticationService'
2025-07-03T17:35:55.888+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'vacationController'
2025-07-03T17:35:55.890+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'vacationService'
2025-07-03T17:35:55.891+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'vacationRepository'
2025-07-03T17:35:55.892+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.named-queries#10'
2025-07-03T17:35:55.894+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.VacationRepository.fragments#0'
2025-07-03T17:35:55.895+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.896+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Initializing repository instance for com.example.HospitalManagment.repository.VacationRepository…
2025-07-03T17:35:55.896+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.899+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query Vacation.getAllVacationsByDoctor.count
2025-07-03T17:35:55.900+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.904+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query Vacation.getAllVacationsByNurse.count
2025-07-03T17:35:55.904+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.906+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.jpa.repository.query.NamedQuery    : Did not find named query Vacation.getAllVacations.count
2025-07-03T17:35:55.907+02:00 DEBUG 15616 --- [HospitalManagmet] [main] tor$SharedEntityManagerInvocationHandler : Creating new EntityManager for shared EntityManager invocation
2025-07-03T17:35:55.911+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.d.r.c.s.RepositoryFactorySupport     : Finished creation of repository instance for com.example.HospitalManagment.repository.VacationRepository.
2025-07-03T17:35:55.923+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'vacationService' via constructor to bean named 'vacationRepository'
2025-07-03T17:35:55.924+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'vacationService' via constructor to bean named 'doctorRepository'
2025-07-03T17:35:55.924+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'vacationService' via constructor to bean named 'nurseRepository'
2025-07-03T17:35:55.925+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'vacationController' via constructor to bean named 'vacationService'
2025-07-03T17:35:55.926+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'globalExceptionHandler'
2025-07-03T17:35:55.927+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'authenticationController'
2025-07-03T17:35:55.928+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'authenticationController' via constructor to bean named 'authenticationService'
2025-07-03T17:35:55.929+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.web.servlet.config.annotation.DelegatingWebMvcConfiguration'
2025-07-03T17:35:55.932+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration'
2025-07-03T17:35:55.936+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerWebMvcConfigurer'
2025-07-03T17:35:55.936+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.webmvc.ui.SwaggerConfig'
2025-07-03T17:35:55.938+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SwaggerUiConfigParameters'
2025-07-03T17:35:55.940+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SwaggerUiConfigProperties'
2025-07-03T17:35:55.946+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springdoc.core.properties.SwaggerUiConfigParameters' via constructor to bean named 'org.springdoc.core.properties.SwaggerUiConfigProperties'
2025-07-03T17:35:55.952+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'indexPageTransformer'
2025-07-03T17:35:55.953+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SwaggerUiOAuthProperties'
2025-07-03T17:35:55.956+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerWelcome'
2025-07-03T17:35:55.957+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:35:55.966+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springWebProvider'
2025-07-03T17:35:55.966+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.webmvc.core.configuration.SpringDocWebMvcConfiguration'
2025-07-03T17:35:55.972+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWelcome' via factory method to bean named 'org.springdoc.core.properties.SwaggerUiConfigProperties'
2025-07-03T17:35:55.973+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWelcome' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2025-07-03T17:35:55.973+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWelcome' via factory method to bean named 'org.springdoc.core.properties.SwaggerUiConfigParameters'
2025-07-03T17:35:55.973+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWelcome' via factory method to bean named 'springWebProvider'
2025-07-03T17:35:55.977+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springdocObjectMapperProvider'
2025-07-03T17:35:55.978+02:00 DEBUG 15616 --- [HospitalManagmet] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration'
